PRICE,TITLE,LOCATION,DETAILS,FEATURES,DESCRIPTIONS,IMAGE
280 000 TND,À vendre S1 meublé à Cité El Wafa AFH 2,"Cité El Wafa, Nabeul","['62 m²', '2 Pièces', '1 Chambre', '1 Salle de bain']","['Terrasse', 'Garage', 'Ascenseur', 'Piscine', 'Concierge', 'Meublé', 'Climatisation', 'Chauffage central', 'Sécurité', 'Cuisine équipée', 'Réfrigérateur', 'Four', 'Machine à laver']","L’agence Century 21 Challenge vous propose à la vente un appartement S1 richement meublé, situé dans une résidence sécurisée avec place de parking au sous-sol, à la Cité El Wafa – AFH2.
L’appartement se compose de :
-Un salon avec balcon
-Une chambre à coucher
-Une cuisine entièrement équipée
-Une salle de douche
Pour plus d’informations, veuillez nous contacter au : 216 24 512 004 / 216 24 924 600
E-mail : challenge@century21.tn",https://www.mubawab-media.com/ad/8/326/222F/h/111_82207663.avif
335 000 TND,A Vendre S2 Vue Piscine à AFH2 Mrezga Nabeul,"Cité El Wafa, Nabeul","['81 m²', '2 Pièces', '2 Chambres', '1 Salle de bain']","['Terrasse', 'Garage', 'Ascenseur', 'Vue sur les montagnes', 'Piscine', 'Chambre rangement', 'Meublé', 'Façade extérieure', 'Salon européen', 'Antenne parabolique', 'Climatisation', 'Chauffage central', 'Sécurité', 'Double vitrage', 'Porte blindée', 'Cuisine équipée', 'Four']","City Casa vous propose Pour la Vente : 

S2 de 81m² haut standing vue piscine situé dans une résidence gardée jours et nuits avec piscine à AFH2 Mrezga avec double ascenseurs.

Il se compose d'un salon avec balcon, une kitchenette équipée et aménagée, deux chambres à coucher se partagent une salle de douche.

Cet appartement est équipé par le chauffage central, la climatisation et interphone.
Prix : 335 000 DT Y Compris Place Parking Sous-...",https://www.mubawab-media.com/ad/8/326/175F/h/0_82207110.avif
290 000 TND,A vendre Appartement Lotfi à Mrezga cité AFH 2,"Cité El Wafa, Nabeul","['62 m²', '2 Pièces', '1 Chambre', '1 Salle de bain']","['Terrasse', 'Garage', 'Ascenseur', 'Piscine', 'Concierge', 'Climatisation', 'Chauffage central', 'Sécurité', 'Double vitrage', 'Cuisine équipée']","A vendre un bel appartement s1 haut standing situé à Mrezga cité AFH2 d'une superficie de 62m². Il se compose d'un salon avec balcon, une kitchenette équipée, une chambre avec un dressing et une salle de douche. L'appartement bénéficie de 2 places de parking en sous-sol et il se trouve dans une résidence gardée avec double ascenseur, piscine collective et une salle de sport.
 Prix : 290.000dt",https://www.mubawab-media.com/ad/8/326/150F/h/3_82206890.avif
420 000 TND,Villa S2 à vendre au centre ville de Nabeul,"Nabeul, Nabeul","['106 m²', '3 Pièces', '2 Chambres', '2 Salles de bains']","['Jardin', 'Terrasse', 'Garage', 'Meublé', 'Antenne parabolique', 'Climatisation', 'Chauffage central', 'Double vitrage', 'Cuisine équipée']","À vendre – Villa indépendante S2 au cœur de Nabeul

Située en plein centre-ville de Nabeul, à seulement 10 minutes de la plage et au cœur de la zone touristique, cette villa de plain-pied offre un cadre de vie pratique et agréable.

Elle se compose d’un salon lumineux, d’une suite parentale avec douche, d’une chambre, d’une cuisine indépendante équipée ainsi que d’une salle d’eau.

La villa se distingue par son style arabesque plein de char...",https://www.mubawab-media.com/ad/8/263/605F/h/thumb_1218242_property_large_81535267.avif
1 200 000 TND,A vendre villa S6 à usage commercial à Nabeul,"Nabeul, Nabeul","['230 m²', '7 Pièces', '6 Chambres', '3 Salles de bains']","['Jardin', 'Terrasse', 'Garage', 'Entre-seul', 'Chauffage central', 'Cuisine équipée']","L’agence immobilière le Boulevard vous propose : 
     A #VENDRE    #Référence : 1112a
Villa S6 à usage commercial bien située au centre-ville de Nabeul, à seulement 100 mètres de la jarre.
Cette villa a une vocation R2, offrant des possibilités étendues de reconstruction, notamment pour un usage habitation, commercial ou médical. Idéale pour ceux qui recherchent une résidence principale élégante ou un investissement immobilier.
La villa se c...",https://www.mubawab-media.com/ad/8/325/092F/h/1_82196081.avif
317 000 TND,Appartement S1 vue piscine à Sidi Mahersi Nabeul,"Sidi El Mahrsi, Nabeul","['57 m²', '2 Pièces', '1 Chambre', '1 Salle de bain']","['Terrasse', 'Garage', 'Piscine', 'Climatisation', 'Chauffage central', 'Four']","L’agence immobilière Le Boulevard vous propose :
      A #Vendre           #Référence : 1220a 
Un appartement S1 haut standing, situé dans une résidence en cours de construction à Sidi Mahersi, Nabeul – l’un des quartiers les plus chics et calmes de la ville.

Il se compose d’un spacieux salon avec un balcon vue sur piscine, d’une kitchenette bien équipée (plaque, hotte, four, etc.), une chambre à coucher avec dressing et salle d’eau 
 

...",https://www.mubawab-media.com/ad/8/325/042F/h/1_82195638.avif
363 000 TND,S1 en cours de construction à Sidi Mahersi,"Sidi El Mahrsi, Nabeul","['65 m²', '2 Pièces', '1 Chambre', '1 Salle de bain']","['Terrasse', 'Garage', 'Ascenseur', 'Piscine', 'Concierge', 'Façade extérieure', 'Salon européen', 'Antenne parabolique', 'Climatisation', 'Chauffage central', 'Sécurité', 'Double vitrage', 'Porte blindée', 'Cuisine équipée', 'Four']","Un S1 en cours de construction à Vendre dans une résidence avec piscine à Sidi Mahersi Nabeul.

 City Casa vous propose 

-	Un appartement S1 de très haut standing à Vendre dans une résidence hautement sécurisée à Sidi Mahersi Nabeul. 
-	Un Salon avec balcon.
-	Une Salle de douche.
-	Une cuisine indépendante équipée et aménagée.
-	Une chambre à coucher avec dressing.
-	Superficie 65.60 m2. 
-	Remise des clés Fin 2027.
-	Prix 363 000 DT...",https://www.mubawab-media.com/ad/8/167/782F/h/1_81398758.avif
750 000 TND,A vendre un duplex s4 à Mrezga Hammamet,"Cité El Wafa, Nabeul","['330 m²', '5 Pièces', '4 Chambres', '3 Salles de bains']","['Terrasse', 'Garage', 'Ascenseur', 'Piscine', 'Concierge', 'Climatisation', 'Chauffage central', 'Sécurité', 'Cuisine équipée']","A vendre à Hammamet mrezga un duplex s4 situé dans une résidence gardée avec une piscine commune et proche de toutes les commerces. Il se compose d'un salon spacieux avec une terrasse, une cuisine équipée, 4 chambres dont une suite avec balcon, 3 salles de bains et une place de parking en sous-sol. Prix : 750.000dt",https://www.mubawab-media.com/ad/8/306/031F/h/2%20%282%29_81993687.avif
460 000 TND,A vendre S2 à Hammamet cité AFH Mrezga,"Cité El Wafa, Nabeul","['96 m²', '3 Pièces', '2 Chambres', '1 Salle de bain']","['Terrasse', 'Garage', 'Ascenseur', 'Piscine', 'Concierge', 'Meublé', 'Climatisation', 'Chauffage central', 'Sécurité', 'Double vitrage', 'Cuisine équipée']","A vendre à Hammamet cité AFH Mrezga, un appartement s2 d'une superficie de 94m² situé dans une résidence gardée avec une piscine collectif, un ascenseur. Il se compose d'un salon avec balcon, une kitchenette équipée, 2 chambres à coucher avec des dressings (dont l'une avec un balcon) et une salle d'eau. L'appartement est totalement chauffé et climatisé et il dispose d'une place de parking en sous-sol. Prix : 460.000dt",https://www.mubawab-media.com/ad/8/268/829F/h/A6YEZFrWZPVbzOHw-thumb_81596286.avif
Prix à consulter,A vendre un appartement s1à mahersi nabeul,"Sidi El Mahrsi, Nabeul","['3 Pièces', '1 Chambre', '1 Salle de bain']","['Garage', 'Ascenseur', 'Vue sur mer', 'Piscine', 'Concierge', 'Façade extérieure', 'Antenne parabolique', 'Climatisation', 'Chauffage central', 'Sécurité', 'Cuisine équipée', 'Four', 'Machine à laver', 'Micro-ondes']","Immoteam vous propose un appartement s1 à mahersi nabeul
direct promoteur 
à 150 métre de la plage 
visite du bien gratuite 7/7
pour plus d'infos contactez ameni",https://www.mubawab-media.com/ad/8/322/279F/h/Sans%20titre-ink%284%29_82163497.avif
330 000 TND,A vendre appartement S2 haut standing à afh Mrezga,"Cité El Wafa, Nabeul","['91 m²', '3 Pièces', '2 Chambres', '1 Salle de bain']","['Terrasse', 'Garage', 'Ascenseur', 'Piscine', 'Concierge', 'Chambre rangement', 'Façade extérieure', 'Climatisation', 'Chauffage central', 'Sécurité', 'Double vitrage', 'Cuisine équipée', 'Four']","L’agence immobilière Le Boulevard vous propose :
    A #Vendre    #Référence : 1213a
Un appartement S2, situé dans une résidence sécurisée à AFH Mrezga, Cité El Wafa, Nabeul.
Il se compose d'un spacieux salon avec balcon, 2 chambres à coucher avec dressing, une kitchenette bien équipée (plaque, hotte, four…) et salle d’eau. 

•	Superficie : 91m²
•	Chauffage central 
•	Climatiseur 
•	Double Ascenseur 
•	Piscine collective 
•	Cellier 30m²...",https://www.mubawab-media.com/ad/8/322/036F/h/1-ink%283%29_82161279.avif
2 295 000 TND,A Vendre Villa R2 Haut Standing à Sidi Mahersi,"Sidi El Mahrsi, Nabeul","['984 m²', '17 Pièces', '10 Chambres', '8 Salles de bains']","['Jardin', 'Terrasse', 'Garage', 'Vue sur mer', 'Entre-seul', 'Salon européen', 'Climatisation', 'Chauffage central', 'Sécurité', 'Double vitrage', 'Porte blindée', 'Cuisine équipée']","L’agence immobilière Le Boulevard vous propose :
     #A vendre         #Référence : 1442a 
Une Villa R2 haut standing et vue sur mer, située à Sidi Mahersi 3, Nabeul.
Rez-de-jardin d’une superficie 210m² : un salon, un séjour, une cuisine moderne et bien équipée avec terrasse, une salle à manger, deux chambres à coucher, une salle d’eau et un jardin.

Rez-de-chaussée d’une superficie 326m² : un spacieux salon avec terrasse, une suite parent...",https://www.mubawab-media.com/ad/8/322/013F/h/85-ink%281%29_82160850.avif
Prix à consulter,Une propriété d'une villa et deux bungalows sur mer,"Sidi El Mahrsi, Nabeul","['390 m²', '7 Pièces', '5 Chambres', '4 Salles de bains']","['Jardin', 'Vue sur mer', 'Concierge', 'Climatisation', 'Chauffage central']","L’agence Century 21 Alliance vous propose à la vente une propriété édifiée sur un terrain de 3 600 m².
Elle se compose d’une villa principale de 200 m², de deux bungalows indépendants, l’un d’une superficie de 70 m² et l’autre de 90 m², ainsi que d’un logement de 30 m² destiné au gardien, situé à l’entrée de la propriété.

Composition:

- Une villa principale 
- Deux bungalows 
- un logement gardien 

 Caractéristiques:

- Climatisatio...",https://www.mubawab-media.com/ad/8/135/448F/h/465001856_591553266703842_1642213716527918139_n-ink_81589716.avif
298 000 TND,S1 avec une belle vue sur piscine à AFH2,"Cité El Wafa, Nabeul","['71 m²', '2 Pièces', '1 Chambre', '1 Salle de bain']","['Terrasse', 'Garage', 'Ascenseur', 'Vue sur les montagnes', 'Piscine', 'Concierge', 'Chambre rangement', 'Façade extérieure', 'Salon européen', 'Climatisation', 'Chauffage central', 'Double vitrage', 'Porte blindée', 'Cuisine équipée', 'Four']","A Vendre un S1 avec une belle vue sur piscine à AFH Mrezga Nabeul.

City Casa vous propose 

-	Un appartement S1 de très haut standing à Vendre dans une résidence gardée et sécurisée à AFH Mrezga Nabeul. 
-	Un salon avec balcon.
-	Une cuisine avec séchoir.
-	Une salle de douche.
-	Une chambre avec dressing.
-	Une belle vue sur piscine.
-	Superficie 71 m2. 
-	Remise des clés Immédiate.
-	Prix 298 000 DT. 
-	Place de parking sous-sol s...",https://www.mubawab-media.com/ad/8/125/735F/h/357715573_599426525632959_3211848013975392899_n_81616268.avif
435 000 TND,Remise des clés 2027 S2 à AFH2,"Cité El Wafa, Nabeul","['106 m²', '3 Pièces', '2 Chambres', '1 Salle de bain']","['Terrasse', 'Garage', 'Ascenseur', 'Vue sur les montagnes', 'Piscine', 'Concierge', 'Chambre rangement', 'Façade extérieure', 'Salon européen', 'Climatisation', 'Chauffage central', 'Double vitrage', 'Porte blindée', 'Cuisine équipée', 'Four']","Remise des clés 2027

S2 de Luxe dans une résidence avec piscine à AFH Mrezga Nabeul

Notre agence immobilière City Casa vous propose 
Un appartement S2 de très haut standing à Vendre, situé au 2 eme étage, dans une résidence gardée et sécurisée à AFH Mrezga Nabeul. Il se compose comme suit :
-	Salon avec balcon.
-	Une cuisine équipée et aménagée avec séchoir.
-	Une salle de bain.
-	Deux chambres à coucher avec dressings.
-	Superficie 1...",https://www.mubawab-media.com/ad/8/204/355F/h/Sans%20t9-ink_80904859.avif
Prix à consulter,S1/S2 en cours de construction / Piscine / AFH2,"Cité El Wafa, Nabeul","['65 m²', '2 Pièces', '1 Chambre', '1 Salle de bain']","['Terrasse', 'Garage', 'Ascenseur', 'Vue sur les montagnes', 'Piscine', 'Concierge', 'Chambre rangement', 'Façade extérieure', 'Salon européen', 'Climatisation', 'Chauffage central', 'Sécurité', 'Double vitrage', 'Porte blindée', 'Cuisine équipée', 'Four']","Remise des clés 2027 :
Notre agence immobilière City Casa vous propose 
Des appartements en cours de construction dans une résidence avec piscine à la situé à AFH Mrezga Nabeul.
•	Résidence hautement sécurisée avec services de sécurité renforcés.
•	Jardins privatifs au rez-de-chaussée.
•	Cuisines entièrement équipées et aménagées.
•	Climatisation par système split.
•	Chauffage central.
•	Ascenseur.
•	Piscine.
•	Des vestiaires pour la pi...",https://www.mubawab-media.com/ad/8/269/195F/h/terrasse_81600476.avif
415 000 TND,A Vendre S2 Vue Piscine à AFH2 Mrezga,"Cité El Wafa, Nabeul","['97 m²', '3 Pièces', '2 Chambres', '1 Salle de bain']","['Terrasse', 'Ascenseur', 'Vue sur les montagnes', 'Piscine', 'Concierge', 'Meublé', 'Façade extérieure', 'Salon européen', 'Antenne parabolique', 'Climatisation', 'Chauffage central', 'Sécurité', 'Double vitrage', 'Porte blindée', 'Cuisine équipée', 'Réfrigérateur', 'Four', 'Machine à laver', 'Micro-ondes']","A Vendre :
S2 haut standing Vue piscine dans une résidence gardée avec ascenseur et double piscine à AFH2 Mrezga Nabeul. 

Il se compose d’un salon avec un balcon vue piscine, une cuisine bien équipée et aménagée (plaque, hotte, four, Frigidaire, Machine à lave, Micro-onde). Une chambre parentale avec dressing, une chambre d’enfant et une salle de bain.
Cet appartement est équipé par le chauffage central et la climatisation.

Superficie : 9...",https://www.mubawab-media.com/ad/8/267/209F/h/ext_81579736.avif
350 000 TND,S2 bien orienté à Vendre à AFH2,"Cité El Wafa, Nabeul","['91 m²', '2 Pièces', '2 Chambres', '1 Salle de bain']","['Terrasse', 'Garage', 'Ascenseur', 'Vue sur les montagnes', 'Piscine', 'Chambre rangement', 'Façade extérieure', 'Salon européen', 'Antenne parabolique', 'Climatisation', 'Chauffage central', 'Sécurité', 'Double vitrage', 'Porte blindée', 'Cuisine équipée', 'Four']","City Casa met en vente Un appartement S2 Haut Standing avec piscine à AFH2 Mrezga Nabeul.

Il est composé d’un salon avec un balcon bien ensoleillé grâce à sa bonne orientation, une kitchenette, deux chambres avec dressing et une salle de douche. 

Chauffage central et climatiseurs dans le salon et les chambres.

Une piscine pour les enfants et une autre pour les adultes.

Des vestiaires avec casier et douches.

Superficie : 91m².

Pr...",https://www.mubawab-media.com/ad/8/072/409F/h/gallery_79579035.avif
265 000 TND,A vendrzS1 dans une résidence àAFH2 Mrezga Nabeul,"Cité El Wafa, Nabeul","['64 m²', '2 Pièces', '1 Chambre', '1 Salle de bain']","['Terrasse', 'Garage', 'Ascenseur', 'Vue sur les montagnes', 'Piscine', 'Concierge', 'Chambre rangement', 'Façade extérieure', 'Salon européen', 'Antenne parabolique', 'Climatisation', 'Chauffage central', 'Sécurité', 'Double vitrage', 'Porte blindée', 'Cuisine équipée', 'Four']","City Casa vous propose Pour La Vente :
Un appartement S1 dans une résidence gardée à AFH2 Mrezga Nabeul.
Il se compose d’un salon balconnet, Kitchenette bien équipée et aménagée, une chambre à coucher avec dressing et une salle de douche. 

Cet appartement est équipé par le chauffage central et la climatisation.

Place de parking sous-sol est disponible
Superficie : 64m².
Prix de vente : 265 000 DT y compris la place de parking sous-sol
...",https://www.mubawab-media.com/ad/8/236/495F/h/3f6c5932-e2e2-4d41-ac2f-5f22bcb2719d_81246615.avif
225 000 TND,S1 de 70m² avec terrasse à mrezga afh2,"Cité El Wafa, Nabeul","['70 m²', '2 Pièces', '1 Chambre', '1 Salle de bain']","['Terrasse', 'Garage', 'Meublé', 'Climatisation', 'Chauffage central', 'Cuisine équipée', 'Réfrigérateur', 'Four']","Cet appartement est situé au rez-de-chaussée d’un immeuble à la cité El Wafa, AFH2. L’entrée s’ouvre sur un salon meublé de trois canapés et donnant accès à une terrasse. La cuisine, ouverte, est équipée de plaques de cuisson, d’une hotte, d’un four et d’un réfrigérateur. Une salle de douche est attenante.
La partie nuit comprend une chambre à coucher équipée d’un lit double et de placards intégrés. Elle dispose également d’un accès à une terras...",https://www.mubawab-media.com/ad/8/182/229F/h/6db9668e-9c29-4c6b-838a-df339b441654_80684676.avif
490 000 TND,RDC S2 de 124m² avec piscine à l'Afh Nabeul,"Cité El Wafa, Nabeul","['124 m²', '3 Pièces', '2 Chambres', '1 Salle de bain']","['Jardin', 'Terrasse', 'Garage', 'Ascenseur', 'Piscine', 'Climatisation', 'Chauffage central', 'Cuisine équipée', 'Four']","Cet appartement est situé au rez-de-chaussée d’une résidence dotée d’une piscine, à Cité El Wafa AFH2.
Dès l’entrée, vous découvrez un salon ouvrant sur une petite terrasse couverte. La cuisine, indépendante, est équipée d’une plaque de cuisson, d’une hotte et d’un four, et donne accès à un séchoir. Une salle d’eau complète la partie jour.
L’espace nuit se compose de deux chambres à coucher, dont l’une est pourvue d’un dressing et s’ouvre sur u...",
850 000 TND,Villa jumelée en vente,"Nabeul, Nabeul","['200 m²', '5 Pièces', '3 Chambres', '4 Salles de bains']","['Jardin', 'Cuisine équipée']","Cette villa s'étale sur un terrain de 200 mètres carrés situés en plein centre-ville de Nabeul dans un quartier calme et proche de toute commodité.Elle est de haut standing dans un style arabesque.L’entrée nous mène à une pièce de vie lumineuse et spacieuse qui ouvre sur une cour intérieure.Dans la continuité on trouve une cuisine bien équipée par plusieurs éléments de rangement fonctionnel ainsi une salle à manger.Quant à la partie nuit, elle lo...",
150 000 TND,S2 A vendre,"Nabeul, Nabeul","['80 m²', '3 Pièces', '2 Chambres', '1 Salle de bain']","['Terrasse', 'Climatisation', 'Chauffage central', 'Cuisine équipée']","C'est un appartement S2 , situé au 1er étage d'un Immeuble familial.

Niché dans un quartier calme et pratique, à proximité des commodités et axes principaux.

Un salon spacieux et lumineux, parfait pour recevoir ou se détendre.

Il se compose de deux chambres à coucher, dont une avec balcon privé, permettent à chacun d’avoir son espace.

La cuisine équipée s’ouvre sur un espace fonctionnel, parfait pour les moments du quotidien.

La pa...",
Prix à consulter,"S2 Neuf de 124M² à cité wafa, Mrezga","Cité El Wafa, Nabeul","['124 m²', '3 Pièces', '2 Chambres', '2 Salles de bains']","['Ascenseur', 'Piscine', 'Façade extérieure', 'Double vitrage', 'Porte blindée', 'Cuisine équipée', 'Four']","Découvrez ce spacieux S2 de 124,97m², situé au sein d'une résidence estivale dans la nouvelle cité AFH MREZGUA, à proximité de la plage de la zone touristique. Ce projet séduisant est conçu pour vous offrir un cadre de vie agréable et relaxant, avec une piscine collective où vous pourrez vous détendre et profiter des journées ensoleillées.

À l’intérieur, l'appartement bénéficie d'un agencement optimisé, créant une atmosphère chaleureuse et con...",
410 000 TND,Appartement S2 Haut Standing,"Cité El Wafa, Nabeul","['109 m²', '3 Pièces', '2 Chambres', '2 Salles de bains']","['Terrasse', 'Garage', 'Ascenseur', 'Piscine', 'Concierge', 'Antenne parabolique', 'Climatisation', 'Chauffage central', 'Sécurité', 'Porte blindée', 'Cuisine équipée', 'Four']","L’agence immobilière ADAM vous propose à la vente :

Un appartement S2 de haut standing, offrant une vue dégagée sur la piscine, situé au sein d’une résidence moderne, gardée et sécurisée, équipée d’une piscine collective et de deux ascenseurs, à AFH Mrezga – Hammamet.

D’une superficie de 109 m², ce bien se distingue par une distribution harmonieuse et une excellente luminosité. Il comprend un salon avec balcon, une suite parentale avec balc...",
410 000 TND,Appartement s2 à vendre afh2 mrezga,"Cité El Wafa, Nabeul","['109 m²', '3 Pièces', '2 Chambres', '2 Salles de bains']","['Jardin', 'Terrasse', 'Garage', 'Ascenseur', 'Vue sur les montagnes', 'Piscine', 'Concierge', 'Façade extérieure', 'Salon européen', 'Climatisation', 'Chauffage central', 'Sécurité', 'Double vitrage', 'Porte blindée', 'Cuisine équipée', 'Four', 'Micro-ondes']","Cet appartement occupe le premier étage situé dans une résidence avec piscine proche de toutes les commodités 
superficie : 109m²
*composition :
-un salon avec un balcon
-une cuisine aménagée et équipée complétée par un séchoir.
-une salle de douche
-Une chambres à coucher avec dressing
-une suite parentale avec sa propre salle de bain.
prix : 410.000dt y compris place parking en sous-sol.
pour plus de détails et d'informations merci de...",https://www.mubawab-media.com/ad/8/312/041F/h/577b6274-939b-48e2-b9f6-1fed230801fc_82059138.avif
175 000 TND,A vendre S2,"Nabeul, Nabeul","['56 m²', '3 Pièces', '2 Chambres', '1 Salle de bain']","['Salon européen', 'Climatisation', 'Chauffage central', 'Sécurité', 'Cuisine équipée']","Découvrez cet appartement S2 jamais habité, au deuxième étage d’une résidence moderne construite en 2020.

Il se compose de deux chambres à coucher avec placards intégrés,

D’un salon lumineux, une cuisine indépendante ainsi  d’une salle de douche fonctionnelle.

Ce bien combine confort et praticité, idéal pour un investissement ou une première acquisition. La résidence bénéficie d’un environnement calme, à proximité de la mer et des commod...",https://www.mubawab-media.com/ad/8/312/042F/h/96c57d74-5501-445e-ba4e-6be41aed9485_82059186.avif
180 000 TND,A vendre S2,"Nabeul, Nabeul","['63 m²', '3 Pièces', '2 Chambres', '1 Salle de bain']","['Terrasse', 'Façade extérieure', 'Salon européen', 'Climatisation', 'Chauffage central', 'Sécurité', 'Porte blindée', 'Cuisine équipée']","Situé au deuxième étage d’une résidence récente construite en 2020.

Cet appartement S2 jamais habité et offre un cadre moderne et fonctionnel.

Il se compose de deux chambres à coucher avec placards intégrés.ainsi que d’une salle de douche bien agencée.

D’un salon lumineux ,une kitchenette et une terrasse de 14 m² superficie, 

Ce bien représente une opportunité idéale pour un premier achat ou un investissement, alliant confort, pratici...",https://www.mubawab-media.com/ad/8/244/962F/h/gallery_81334396.avif
640 000 TND,S3 en vente,"Cité El Wafa, Nabeul","['158 m²', '4 Pièces', '3 Chambres', '2 Salles de bains']","['Terrasse', 'Garage', 'Ascenseur', 'Vue sur mer', 'Piscine', 'Concierge', 'Climatisation', 'Chauffage central', 'Sécurité', 'Double vitrage', 'Cuisine équipée', 'Réfrigérateur', 'Four', 'Micro-ondes']","Cet appartement en S3 situé au sixième étage d’une résidence avec doubles ascenseurs et piscine. Dès l’entrée, un hall dessert une cuisine indépendante aménagée en Quartz, entièrement équipée avec plaque, hotte, four et micro-ondes et réfrigérateur  ouvrant sur une grande terrasse. Dans la continuité, le salon et la salle à manger s’étendent harmonieusement et donnent accès à une terrasse communicante de 50m² offrant un agréable coin détente avec...",https://www.mubawab-media.com/ad/8/311/543F/h/3_82051478.avif
240 000 TND,À VENDRE – Appartement S1 à Cité Wafa AFH,"Cité El Wafa, Nabeul","['61 m²', '1 Pièce', '1 Chambre', '1 Salle de bain']","['Terrasse', 'Garage', 'Ascenseur', 'Vue sur les montagnes', 'Piscine', 'Concierge', 'Meublé', 'Salon européen', 'Climatisation', 'Chauffage central', 'Sécurité', 'Cuisine équipée', 'Réfrigérateur', 'Four']","À saisir, bel appartement S1 situé dans une résidence sécurisée avec piscine, dans un quartier calme et en plein développement. Idéal pour habitation ou investissement locatif.

Superficie : 61 m²
Titre individuel
Propriété exclusive
Place de parking en sous-sol
Résidence gardée avec piscine

Prix : 255 MD

Agence : BEE Immobilier Hammamet",https://www.mubawab-media.com/ad/8/106/482F/h/482090228_1423345359075958_2094219884791804286_n-ink_79909513.avif
590 000 TND,Villa RDC Habitable 1er étage inachevé à AFH2,"Cité El Wafa, Nabeul","['217 m²', '3 Pièces', '2 Chambres', '2 Salles de bains']","['Jardin', 'Terrasse', 'Garage', 'Vue sur mer', 'Vue sur les montagnes', 'Piscine', 'Chambre rangement', 'Antenne parabolique', 'Climatisation', 'Chauffage central', 'Sécurité', 'Double vitrage', 'Porte blindée', 'Cuisine équipée']","A Vendre Une Villa RDC Habitable  1 er étage inachevé dans un bon emplacement à AFH Mrezga Nabeul
L’agence immobilière City Casa vous propose :
Une villa avec jardin piscinable qui se compose comme suit :
-	RDC habitable de 100 m² de superficie.
-	Entrée pour deux voitures.
-	1 er étage inachevé.
-	Possibilité de construire un autre étage.

Superficie terrain 217 m².
Bati 200 m².
Vocation R2.
Titre bleu individuel.
Prix 590 000 DT.

...",https://www.mubawab-media.com/ad/8/192/850F/h/_H2grDi6_80791405.avif
980 000 TND,Villa dans un endroit idéal à Nabeul,"Nabeul, Nabeul","['640 m²', '5 Pièces', '5 Chambres', '2 Salles de bains']","['Jardin', 'Terrasse', 'Garage', 'Vue sur les montagnes', 'Chambre rangement', 'Entre-seul', 'Cuisine équipée']","Notre agence immobilière City Casa met en vente une grande villa dans un endroit idéal à Nabeul centre près de cuisina.
Terrain 640m².
Vocation R2.
Deux étages (S3).
Prix : 980MD.
Pour plus d’infos veuillez nous contacter sur 72 236 900 / 20 224 069 / 50 174 451 / 50 175 029.",https://www.mubawab-media.com/ad/8/306/502F/h/thumb_1282371_property_large_81998544.avif
270 000 TND,À vendre S1 dans une résidence à AFH Mrezga,"Cité El Wafa, Nabeul","['66 m²', '1 Pièce', '1 Chambre', '1 Salle de bain']","['Terrasse', 'Garage', 'Ascenseur', 'Piscine', 'Climatisation', 'Chauffage central', 'Cuisine équipée', 'Four']","Cet appartement est situé dans une résidence en cours de construction  avec  ascenseur et piscine collective  à Cité El Wafa,Nabeul. Le hall d’entrée dessert un spacieux salon lumineux ouvrant  sur un balcon ainsi qu’une kitchenette  moderne bien agencée et équipée ( hotte, plaque, four).  En avançant dans le couloir on trouve la partie nuit qui couvre une chambre à coucher et une salle de douche. 

Le chauffage et La climatisation En Split Sys...",https://www.mubawab-media.com/ad/8/308/481F/h/1_82018840.avif
180 000 TND,"Appartement S1 de 60m² à AFH1, Nabeul","Neapolis, Nabeul","['60 m²', '2 Pièces', '1 Chambre', '1 Salle de bain']","['Terrasse', 'Meublé', 'Climatisation', 'Porte blindée']","Agence immobilière ADAM vous propose à la vente :
Un appartement S1 de 60 m² situé à AFH1, Néapolis – Nabeul, dans un quartier calme et proche de toutes les commodités, à seulement 15 minutes de l’hôtel Khayem Garden.
Situé au 2ᵉ étage, ce bien se compose d’un salon avec balconnet, d’une chambre à coucher, d’une cuisine indépendante ainsi que d’une salle d’eau équipée d’une cabine de douche.
Caractéristiques :
•	Superficie : 60 m²
•	Climatis...",https://www.mubawab-media.com/ad/8/319/069F/h/gallery_82131913.avif
395 000 TND,S2 en vente,"Nabeul, Nabeul",['110 m²'],"['Terrasse', 'Garage', 'Ascenseur', 'Piscine', 'Climatisation', 'Chauffage central', 'Sécurité']","Appartement S2 jamais habité, situé au 5 étage d’une résidence sécurisée avec double ascenseurs. Dès l’entrée, un hall accueillant dessert un vaste salon baigné de lumière naturelle, ouvrant sur un balcon avec une agréable vue sur la piscine. La cuisine, indépendante et entièrement aménagée, est complétée par un séchoir fonctionnel. L’espace nuit se compose de deux chambres à coucher : une première avec balcon privatif, et une seconde dotée d’un...",https://www.mubawab-media.com/ad/8/158/257F/h/WhatsApp%20Image%202025-11-07%20at%2010.52.38_81369259.avif
350 000 TND,A vendre apparemment s2 vue mer,"Nabeul, Nabeul","['107 m²', '3 Pièces', '2 Chambres', '2 Salles de bains']","['Jardin', 'Terrasse', 'Garage', 'Ascenseur', 'Vue sur mer', 'Climatisation', 'Chauffage central', 'Cuisine équipée']","Azur immobilière Nabeul vous propose a vendre un bel appartement VUE MER de107m2 situé à quelques minutes de Nabeul plage. il se compose de : -un salon spacieux offre une vue imprenable sur la mer -deux chambres -salle de bain -salle de douche -Cuisine avec séchoir -terrasse , place parking sous soul",https://www.mubawab-media.com/ad/8/069/588F/h/WhatsApp%20Image%202024-11-12%20at%2017.04.09_79551495.avif
