PRICE,TITLE,LOCATION,DETAILS,FEATURES,DESCRIPTIONS,IMAGE
1 230 TND,A louer un s2 au 1ere etage a jdm 2,"Les Jardins d'El Menzah 2, Ariana Ville","['130 m²', '3 Pièces', '2 Chambres', '1 Salle de bain']","['Jardin', 'Terrasse', 'Climatisation', 'Chauffage central', 'Sécurité', 'Cuisine équipée']","La Méditerranée Immobilière Jardin d'el Menzah vous propose à la location un magnifique appartement s2 à jardin d'el Menzah 2 au 1ére étage , Cet appartement moderne de 3 pièces offre un grand salon lumineux avec terrasse , une cuisine équipée avec terrasse, deux chambres à coucher, une salle de bain",https://www.mubawab-media.com/ad/8/273/633F/h/2_81647368.avif
À partir de316 100 TND,Résidence Floria - Cité el Ghazela,"Cité el Ghazela, Raoued","['Haut standing', 'En cours de construction', 'Livraison:\n\t\t\t\t\t\t\t\t\t\tfévrier 2026']","['Terrasse', 'Garage', 'Ascenseur', 'Meublé', 'Climatisation', 'Chauffage central', 'Cuisine équipée']",le projet immobilier résidence floria est un complexe immobilier à usage d'habitation composé d'appartements et duplex de moyen standing amélioré de type  s+2 et s+3 répartis sur 6 blocs de 6 étages,https://www.mubawab-media.com/ad/8/281/188F/h/thumb_1234342_property_large_81733738.avif
1 900 TND,A louer s2 meublé tres haut standing a ennasr,"Cité Ennasr 2, Ariana Ville","['140 m²', '2 Pièces', '2 Chambres', '1 Salle de bain']","['Chauffage central', 'Cuisine équipée']","Agence immobilière KCHAOU met à la location un joli appartement s2 richement meublé dans une résidence avec ascenseur a ennasr , l appartement est composé 
d un spacieux salon avec balcon 
salle a manger 
Deux chambres a coucher avec dressings
Sde 
Cuisine équipée 
climatisation 
Chauffage central 
Parking sous sol 
Loyer : 1900d ycompris syndic 
Pour plus d’informations veuillez nous contacter au 55 523 500",https://www.mubawab-media.com/ad/8/265/438F/h/1000080508_81764111.avif
Prix à consulter,Ennasr 2; à louer etage villa s4,"Cité Ennasr 2, Ariana Ville","['170 m²', '6 Pièces', '4 Chambres', '2 Salles de bains']","['Terrasse', 'Garage', 'Climatisation', 'Chauffage central', 'Cuisine équipée']","Ennasr 2 ; côté René Descartes à louer spacieux Etage  de villa avec  entrée indépendante  dans un quartier très calme et résidentiel 
composé de :
Un grand salon salle à manger 
4 chambres a coucher 
Une cuisine équipée 
2 salles de bain 
salle d'eau 
chauffage central 
climatiseurs 
contactez agence building négoce : 50151839/90387171",https://www.mubawab-media.com/ad/8/279/851F/h/thumb_1233739_property_large_81714907.avif
1 500 TND,Appartement S2 à louer à riadh landalous,"Riadh al Andalous, Ariana Ville","['110 m²', '2 Pièces', '2 Chambres', '1 Salle de bain']","['Jardin', 'Garage', 'Ascenseur', 'Concierge', 'Salon européen', 'Antenne parabolique', 'Climatisation', 'Chauffage central', 'Sécurité', 'Double vitrage', 'Porte blindée', 'Four']","JUST ON TIME IMMO met à votre disposition pour la location un appartement S2 à riadh landalous.
L’appartement se compose comme suit :
un salon
deux balcon
2 chambres à coucher
une cuisine équipée par (P.H.F)
un séchoir
SDB
L’appartement est équipé par un chauffage central  climatisation split et des dressings
Une place parking avec abris
Pour plus d’information: 29667274 ou 29667106",https://www.mubawab-media.com/ad/8/289/692F/h/photo_00_81822828.avif
1 550 TND,Location / Appartement / S2 / Jardin / Ennasr 2,"Cité Ennasr 2, Ariana Ville","['110 m²', '2 Chambres', '2 Salles de bains']","['Garage', 'Concierge', 'Meublé', 'Salon européen', 'Climatisation', 'Chauffage central', 'Sécurité', 'Double vitrage', 'Porte blindée', 'Cuisine équipée', 'Réfrigérateur', 'Four', 'TV', 'Machine à laver', 'Micro-ondes', 'Internet', 'Animaux domestiques autorisés']","AKAR Conseils & Gestion de Patrimoine
 Propose à la location un appartement, situé au sein d’une résidence calme et sécurisée à Cité Ennasr 2.

 Appartement S2 avec jardin – Rez-de-chaussée
 Surface couverte : 110 m²
• Salon avec accès direct au jardin privatif
• Cuisine semi-équipée avec séchoir
• Salle d’eau invités
• Suite parentale
• Chambre à coucher
• Salle de bain
• Place de parking au sous-sol
• Chauffage central
 Frais de syndic : 50 TND...",https://www.mubawab-media.com/ad/8/190/355F/h/photo_00_80766131.avif
2 000 TND,Appartement / S2 / Meublé / Cité Ennasr 2,"Cité Ennasr 2, Ariana Ville","['120 m²', '2 Chambres', '1 Salle de bain']","['Jardin', 'Terrasse', 'Garage', 'Chambre rangement', 'Entre-seul', 'Salon européen', 'Antenne parabolique', 'Cheminée', 'Climatisation', 'Chauffage central', 'Porte blindée']","**Conformément à la demande des propriétaires, ce bien est exclusivement destiné à une clientèle étrangère disposant d’un ordre de mission, ou dans le cadre d’une location diplomatique pour une durée d'une année minimale.

AKAR propose à la location un S2 spacieux meublé, situé au deuxième étage d'une résidence, sans ascenseur, à Cité Ennasr 2.

L’appartement se compose d’un hall à l'entrée, d’un salon spacieux, un séjour, une cuisine totalement...",https://www.mubawab-media.com/ad/8/149/646F/h/photo_0_80350385.avif
6 000 TND,Location / Villa / Usage Professionnel / Menzah 8,"El Menzah 8, Ariana Ville","['1000 m²', '12 Chambres', '5 Salles de bains']","['Jardin', 'Terrasse', 'Garage', 'Chambre rangement', 'Climatisation', 'Chauffage central', 'Sécurité', 'Double vitrage', 'Porte blindée', 'Cuisine équipée', 'Internet']","AKAR Conseil propose à la location, une villa uniquement à usage administratif, d'une surface couverte de 1000m², sur une route principale au menzah 8.

La villa est répartie sur trois niveaux, constitué de H12 avec un grand jardin, doté d'une façade filante avec une visibilité optimale ainsi qu'une forte activité commerciale.

Facilité de stationnement à l'extérieur.
Un abri de voitures et un garage.
Commerces à proximité.

Pour toute informatio...",https://www.mubawab-media.com/ad/8/214/579F/h/546203354_1488793712143022_5973595754087992269_n_81012688.avif
4 500 TND,A louer villa 8 pièces usg bureau à El Menzah 6,"El Menzah 6, Ariana Ville","['370 m²', '8 Pièces', '8 Chambres', '3 Salles de bains']","['Concierge', 'Meublé', 'Climatisation', 'Chauffage central', 'Cuisine équipée']","La maison de l’immobilier vous propose à la location, une villa très bien entretenue à usage bureautique à Menzah 6.
 
D’une superficie couverte de 270 m², elle offre un bon standing et se compose de huit pièces, d’une terrasse, d’un grand jardin, de toilettes et d’une kitchenette.

La villa est équipée d’un réseau déjà installé ainsi que de climatiseurs split. Elle bénéficie en outre d’un emplacement idéal, à proximité immédiate des commerce...",https://www.mubawab-media.com/ad/8/299/852F/h/adn01_81931214.avif
1 590 TND,Location meublé ennasr s2 meublé,"Cité Ennasr 2, Ariana Ville","['100 m²', '3 Pièces', '2 Chambres', '1 Salle de bain']","['Terrasse', 'Ascenseur', 'Concierge', 'Meublé', 'Climatisation', 'Chauffage central', 'Sécurité', 'Double vitrage', 'Porte blindée', 'Cuisine équipée', 'Four']","ennasr homing met en location un s2  meublé
il se présente ainsi 
salon 
cuisine équipée
salle d'eau douche 
chambre à coucher",https://www.mubawab-media.com/ad/8/286/398F/h/f59519eb-1fb1-4365-96a0-8b312964665d_81784301.avif
1 100 TND,S1 a louer Ariana Cité Ghazela,"Riadh al Andalous, Ariana Ville","['51 m²', '2 Pièces', '1 Chambre', '1 Salle de bain']","['Jardin', 'Terrasse', 'Garage', 'Piscine', 'Concierge', 'Entre-seul', 'Salon européen', 'Climatisation', 'Chauffage central', 'Double vitrage', 'Porte blindée', 'Cuisine équipée', 'Réfrigérateur', 'Four', 'Micro-ondes', 'Internet', 'Animaux domestiques autorisés']","Cet appartement S1, meublé occupe le quatrième étage d’une résidence sécurisée dotée d’un ascenseur, située à Cité Ghazella, à proximité de toutes les commodités. La pièce de vie est lumineuse grâce à son ouverture sur un balcon. La cuisine est aménagée avec des rangements et équipée d’une plaque de cuisson, et d’une hotte, d’un four. Dans la continuité, on trouve un dressing pour plus de rangements. La partie nuit loge une chambre à coucher équi...",https://www.mubawab-media.com/ad/8/292/214F/h/a6055de7-a58b-4717-90eb-e3340605e560_81845436.avif
4 200 TND,A louer Villa S5 à Ennasr 2 avec piscine et jardin,"Cité Ennasr 2, Ariana Ville","['660 m²', '7 Pièces', '5 Chambres', '5 Salles de bains']","['Jardin', 'Terrasse', 'Garage', 'Chauffage central', 'Cuisine équipée']","Maison de l’Immobilier vous propose à la location une villa de très haut standing située à Cité Ennasr, édifiée sur un terrain de 540 m² avec une surface bâtie de 660 m².

Rez-de-chaussée :
Il se compose d’un grand salon lumineux, habillé de marbre et doté de baies vitrées offrant une excellente luminosité naturelle, d’un séjour, d’une cuisine entièrement équipée, d’une chambre et d’une salle d’eau pour invités.

Premier étage :
Il abrite l...",https://www.mubawab-media.com/ad/8/161/015F/h/7aaec9a4-775d-4b24-babc-861d4cc309f7_80469904.avif
Prix à consulter,Ennasr 2; à louer jolie villa s5 avec jardin,"Cité Ennasr 2, Ariana Ville","['300 m²', '7 Pièces', '5 Chambres', '3 Salles de bains']","['Terrasse', 'Cuisine équipée']","ENNASR 2 ; à Louer Jolie villa  très bien située composé de :
RDC :
un grand salon salle à manger avec terrasse
1 chambre
 une grande cuisine équipée avec séchoir
 sde avec douche 
ETAGE
1 suite parents avec dressing sde
3 chambres à coucher
1 sdb
Agréable jardin
place de parking 
chauffage central
Climatiseurs",https://www.mubawab-media.com/ad/8/298/304F/h/WhatsApp%20Image%202026-02-05%20at%2016.34.59%20%281%29_81915456.avif
750 TND,S1 meublé ennaser bon prix,"Cité Ennasr 2, Ariana Ville","['70 m²', '2 Pièces', '1 Chambre', '1 Salle de bain']","['Terrasse', 'Salon européen', 'Cuisine équipée']","a louer un appartement s1 a cite ennaser 1 pour des étudiants se composé d un grand salon avec balcon chambre a coucher salle de bain et cuisine équipée
prix 750dt par mois",https://www.mubawab-media.com/ad/8/209/923F/h/IMG-20250903-WA0006_80963109.avif
1 000 TND,A Louer Etage de Villa S1 aux Jardins d’El Manzah 2,"Les Jardins d'El Menzah 2, Ariana Ville","['1 Pièce', '1 Chambre', '1 Salle de bain']","['Jardin', 'Terrasse', 'Climatisation', 'Chauffage central', 'Sécurité', 'Cuisine équipée']","Lotus Immo Tunis met à la location un étage de Villa aux Jardins Manzeh2.
Type de bien : Étage de villa
Étage : 1er étage
Loyer : 1000dt
TYPOLOGIE :
Spacieux salon et salle à manger
	Cuisine aménagée et équipée, indépendante
	Une chambre à coucher
	Une salle de bain",https://www.mubawab-media.com/ad/8/286/232F/h/1_81825427.avif
2 000 TND,Rez de chaussèe d une villa a ennaser 2,"Cité Ennasr 2, Ariana Ville","['500 m²', '5 Pièces', '5 Chambres', '2 Salles de bains']","['Jardin', 'Terrasse', 'Garage', 'Vue sur les montagnes', 'Chambre rangement', 'Entre-seul', 'Antenne parabolique', 'Climatisation', 'Chauffage central', 'Porte blindée', 'Cuisine équipée', 'Animaux domestiques autorisés']","rez de chaussèe d une villa a ennaser 2
num et whatssap:",https://www.mubawab-media.com/ad/8/295/545F/h/Messenger_creation_778533995970938_81883422.avif
3 300 TND,A louer villa S5 bien entretenue à Riadh Andalous,"Riadh al Andalous, Ariana Ville","['450 m²', '7 Pièces', '5 Chambres', '4 Salles de bains']","['Garage', 'Vue sur les montagnes', 'Chambre rangement']","La Maison de l’Immobilier vous propose à la location une villa très bien entretenue, idéalement située à proximité immédiate de toutes les commodités à Riadh Andalous.

Érigée sur deux niveaux et complétée par un sous-sol, la villa totalise une superficie couverte d’environ 450 m², édifiée sur un terrain de 400 m².

Rez-de-chaussée :
L’entrée donne sur un salon lumineux grâce à ses larges fenêtres. Ce niveau comprend également une salle d’ea...",https://www.mubawab-media.com/ad/8/284/097F/h/thumb_1236777_property_large_81760765.avif
1 050 TND,Un étage de villa avec garage duplex,"Riadh al Andalous, Ariana Ville","['180 m²', '3 Pièces', '2 Chambres', '2 Salles de bains']","['Terrasse', 'Garage', 'Ascenseur', 'Climatisation', 'Chauffage central', 'Sécurité']","Un duplex très grand avec un très grand salon
2 chambre à coucher
2 salle d'eau
un garage pour 2 voitures",https://www.mubawab-media.com/ad/8/286/393F/h/78430a15-4232-462b-a0eb-9b02a8d47d9e_81784467.avif
1 200 TND,A louer s1 jamais habité a ennasr,"Cité Ennasr 2, Ariana Ville","['65 m²', '1 Pièce', '1 Chambre', '1 Salle de bain']","['Ascenseur', 'Concierge', 'Chauffage central', 'Sécurité', 'Porte blindée']","Agence immobilière KCHAOU met à la location un appartement s1 jamais habité a ennasr dans une résidence bien sécurisée  avec ascenseur, l appartement est composé de : 
un salon avec un spacieux balcon 
Une chambre a coucher avec dressings 
une cuisine indépendante et équipée 
un sechoir 
Sde 
Climatisation 
Chauffage centrale 
Parking sous sol 
Convient pour couple aussi 
Pour plus d’informations veuillez nous contacter au 55 523 500",https://www.mubawab-media.com/ad/8/278/641F/h/IMG-20251230-WA0003_81701634.avif
900 TND,S1 a louer Ariana Cité Ghazela,"Riadh al Andalous, Ariana Ville","['48 m²', '2 Pièces', '1 Chambre', '1 Salle de bain']","['Garage', 'Concierge', 'Antenne parabolique', 'Climatisation', 'Chauffage central', 'Sécurité', 'Cuisine équipée', 'Four', 'Internet']","Cet appartement en S1 occupe le rez-de-chaussée d’une résidence sécurisée. Il est situé à Cité Ghazella, à proximité immédiate des commerces et de toutes les commodités. Dès l’entrée, on trouve une pièce de vie spacieuse, prolongée par une kitchenette ouverte avec des rangements pour plus de fonctionnalité. La partie nuit abrite une chambre à coucher et une salle de bains. L’appartement est équipé du chauffage central",https://www.mubawab-media.com/ad/8/294/043F/h/74ba9168-376c-43ef-956c-3642006db932_81864501.avif
1 100 TND,Appart. S3 Ariana,"Cité du printemps, Ariana Ville","['140 m²', '7 Pièces', '4 Chambres', '1 Salle de bain']","['Chauffage central', 'Cuisine équipée']","Appartement rénové S3 a l'Ariana
2ème étage
Dans une résidence bien sécurisée avec place parking
En face de Meublatex et MG - Ariana
138m² : 3 chambres à coucher ( dont 2 chambres avec placrds)  sallon spacieux , cuisine , salle de bain et toilette bien équipées
 2 placards au hall
2 balcons
Climatiseur et chauffage central
Toutes les commodités juste à côté : Boulangeire , Boucher, Pharmacie de jour , MG ( Magro anciennement) , arrêt de...",https://www.mubawab-media.com/ad/8/212/253F/h/tz8TQwPlJVe1YLwq-thumb_80991707.avif
1 200 TND,A louer RDC de villa S2 à El Menzah 6,"El Menzah 6, Ariana Ville","['70 m²', '3 Pièces', '2 Chambres', '1 Salle de bain']","['Jardin', 'Garage', 'Climatisation', 'Chauffage central', 'Sécurité', 'Cuisine équipée']","La Maison de l’Immobilier Menzah 9 vous propose à la location un rez-de-chaussée d’une villa, situé à El Menzah 6.

Il se compose de :

Un grand salon

Deux pièces

Une kitchenette équipée d’une plaque de cuisson et d’une hotte

Une salle de bain

Le bien est équipé du chauffage central.

Idéal pour habitation ou usage bureautique.

Contact : 2882330",https://www.mubawab-media.com/ad/8/286/110F/h/3a5f66be-3a4b-474b-84ba-c1ea4b1a8afa_81781639.avif
4 000 TND,"À LOUER, Villa à usage de bureau – El Menzah 6","El Menzah 6, Ariana Ville","['300 m²', '6 Pièces', '6 Chambres', '2 Salles de bains']","['Terrasse', 'Ascenseur', 'Meublé', 'Climatisation', 'Chauffage central', 'Sécurité', 'Porte blindée', 'Cuisine équipée', 'Four', 'TV', 'Micro-ondes']","L’agence Century 21 Masters vous propose à la location une spacieuse villa idéale pour un usage de bureaux, située dans un quartier stratégique et calme à El Menzah 6.

 La villa se compose de :

Un hall de réception

Une cuisine

6 pièces lumineuses (bureaux)

2 salles d’eau

Un garage

Idéal pour une société, un cabinet ou une activité libérale.

 Pour plus d’informations ou pour organiser une visite :
 216 21 221 122
 216 24...",https://www.mubawab-media.com/ad/8/271/096F/h/608989575_4201141530200538_4017248393487986064_n_81763956.avif
1 350 TND,S1 a louer Ariana Cité Ghazela,"Riadh al Andalous, Ariana Ville","['70 m²', '2 Pièces', '1 Chambre', '1 Salle de bain']","['Jardin', 'Garage', 'Ascenseur', 'Concierge', 'Climatisation', 'Chauffage central', 'Double vitrage', 'Porte blindée', 'Cuisine équipée', 'Four']","Situé à Cité Ghazella, cet appartement en S1 meublé occupe le premier étage d’une résidence sécurisée dotée d’un ascenseur, à proximité de toutes les commodités. La pièce de vie est lumineuse et ouvre sur un balcon. Une kitchenette est aménagée avec des rangements et équipée d’une plaque de cuisson, d’une hotte, d’un four et d’une micro-onde. La partie nuit abrite une chambre à coucher ouverte sur un balcon, apportant plus de luminosité, avec un...",https://www.mubawab-media.com/ad/8/290/038F/h/6ef02be2-15dc-4744-949a-bf23c17c021b_81822746.avif
1 250 TND,A louer S1 avec jardin et parking à Ennasr 2,"Cité Ennasr 2, Ariana Ville","['73 m²', '2 Pièces', '1 Chambre', '1 Salle de bain']","['Meublé', 'Climatisation', 'Chauffage central', 'Cuisine équipée']","La maison de l'immobilier vous propose la location d'un studio 73 m² en haut standing situé au Rez de chaussée d'une belle résidence coté Lycée René Descartes à Ennasr 2.

L'entrée donne sur un salon lumineux grâce à sa grande porte fenêtre qui ouvre sur un jardin d'environ 33 m².
Dans la continuité on trouve une cuisine aménagée et équipée d'un four, hotte et une plaque complété par un séchoir, une chambre à coucher et une salle de bain.

U...",https://www.mubawab-media.com/ad/8/148/175F/h/13_81793501.avif
Prix à consulter,ENNASR 2; à louer appt S2 Bien meublé,"Cité Ennasr 2, Ariana Ville","['120 m²', '4 Pièces', '2 Chambres', '1 Salle de bain']","['Jardin', 'Terrasse', 'Entre-seul', 'Chauffage central']","ENNASR 2 ; à louer  appartement bien meublé dans une résidence bien située composé de :
un salon 
2 chambres à coucher 
Sdb
une cuisine équipée
Chauffage central
climatisation
Superficie : 100 M² 
contactez agence building négoce 50151839 /90387171",
1 150 TND,A louer s1 meublé a jdm 1,"Les Jardins d'El Menzah 1, Ariana Ville","['50 m²', '2 Pièces', '1 Chambre', '1 Salle de bain']","['Jardin', 'Ascenseur', 'Concierge', 'Meublé', 'Antenne parabolique', 'Climatisation', 'Chauffage central', 'Sécurité', 'Cuisine équipée', 'Réfrigérateur', 'Four', 'TV', 'Machine à laver', 'Micro-ondes', 'Internet', 'Animaux domestiques autorisés']","La méditerrané immobilière jardin d’El menzah vous propose à la location un appartement lumineux et entièrement meublé , cet appartement est situé dans une résidence calme et sécurisée à jardin d'el menzah 1 , il se compose d'un salon confortable ,une cuisine équipée , une chambre à coucher avec rangement et une salle de bain . L‘appartement est munit d‘un chauffage central et climatisation",
Prix à consulter,ENNASR 2; à louer spacieux DUPLEX S3,"Cité Ennasr 2, Ariana Ville","['160 m²', '5 Pièces', '3 Chambres', '2 Salles de bains']","['Garage', 'Chauffage central']","Ennasr 2 ; à louer spacieux  Duplex dans une résidence bien située composé de :
un salon  salle à manger 
3 Chambres à coucher
cuisine aménagée  avec séchoir
sdb
sde
chauffage central
un garage
climatiseur
contactez agence building négoce : 50151839/90387171",
1 300 TND,A louer appartement à Riadh El Andalous S3,"Riadh al Andalous, Ariana Ville","['130 m²', '4 Pièces', '3 Chambres', '1 Salle de bain']","['Terrasse', 'Garage', 'Concierge', 'Façade extérieure', 'Antenne parabolique', 'Climatisation', 'Chauffage central', 'Cuisine équipée', 'Four']","A louer un s3 à Riadh El Andalous
sallon
3 chambres à coucher
cuisine installée et bien équipée (plaque, four et hotte)
salle de bain
salle d'eau pour les invités
balcon
débarat
au 2ème étage avec ascensseur
1 place de parking privée
2 climatiseurs",
1 000 TND,"S1 ENNASR, sur av hédi nouira","Cité Ennasr 2, Ariana Ville","['59 m²', '1 Pièce', '1 Chambre', '1 Salle de bain']","['Terrasse', 'Ascenseur', 'Concierge', 'Façade extérieure', 'Climatisation', 'Chauffage central', 'Sécurité']","Beau studio rénové, résidence sécurisée sur Hedi Nouira, 02 splits, chauffage central , balcon sur avenue, emplacement stratégique.
double ascenseur, 5 ème étage",https://www.mubawab-media.com/ad/8/288/210F/h/IMG_6922_81803598.avif
1 250 TND,"Très bel appartement en location à El Menzah 5.
Superficie 1...","El Menzah 5, Ariana Ville","['100 m²', '3 Chambres', '1 Salle de bain']","['Terrasse', 'Garage', 'Antenne parabolique', 'Chauffage central']","Appartement en location à saisir. Prix 1 250 TND( 1 mois de caution) 
2 chambres et un salon fermé , elle peut être considérer comme une autre chambre
, 1 salle de bains, toilette , cuisine 
superficie 100 m².

Venez découvrir cet appartement en location à El Menzah 5, a 5 minutes a pieds de paradice
Et a 10 minutes du centre urbain nord et l’aéroport",https://www.mubawab-media.com/ad/8/288/141F/h/photo_00_81802907.avif
900 TND,S2 en location,"Ariana, Ariana Ville","['120 m²', '1 Pièce', '2 Chambres', '2 Salles de bains']",['Chauffage central'],"C’est un appartement S2 situé au rez-de-chaussée d’un immeuble.Dès l’entrée, on découvre un salon spacieux, une cuisine aménagée avec séchoir, ainsi qu’une salle d’eau pour les invités.La partie nuit comprend deux chambres à coucher, dont une avec placards intégrés, ainsi qu’une salle de bain.L’appartement dispose également du chauffage central",https://www.mubawab-media.com/ad/8/286/980F/h/gallery_81790484.avif
Prix à consulter,Ennasr 2; à louer spacieux appt s4,"Cité Ennasr 2, Ariana Ville","['190 m²', '6 Pièces', '4 Chambres', '3 Salles de bains']","['Garage', 'Chauffage central', 'Cuisine équipée']","Ennasr 2 ; à Louer spacieux Appartement  dans une résidence bien gardée composé de :
un grand salon salle à manger
suite parents avec dressing sde
3 Chambres à coucher
une cuisine équipée avec séchoir
Sdb
SDE
Une chambre de service 
chauffage central
place de parking",https://www.mubawab-media.com/ad/8/281/262F/h/7e64e5eb-1f82-48f7-ad44-86487cde0f93_81734500.avif
À partir de316 100 TND,Résidence Floria - Cité el Ghazela,"Cité el Ghazela, Raoued","['Haut standing', 'En cours de construction', 'Livraison:\n\t\t\t\t\t\t\t\t\t\tfévrier 2026']","['Garage', 'Ascenseur', 'Concierge', 'Meublé', 'Climatisation', 'Chauffage central', 'Sécurité', 'Porte blindée', 'Cuisine équipée', 'Four', 'TV']",le projet immobilier résidence floria est un complexe immobilier à usage d'habitation composé d'appartements et duplex de moyen standing amélioré de type  s+2 et s+3 répartis sur 6 blocs de 6 étages,https://www.mubawab-media.com/ad/8/286/549F/h/d5ebb03e-9d00-42ba-9a97-b64c377f4cae_81786123.avif
900 TND,S1 a louer Ariana riadh andalous,"Riadh al Andalous, Ariana Ville","['60 m²', '2 Pièces', '1 Chambre', '1 Salle de bain']","['Terrasse', 'Garage', 'Climatisation', 'Chauffage central']","Située à Riadh Andalous, cet appartement en S1 meublé occupe le rez-de-chaussée d’une résidence calme et sécurisée. Dès l’entrée, on trouve une pièce de vie bien agencée. Une cuisine indépendante est aménagée et équipée d’une plaque de cuisson. Un séchoir est disponible pour plus de fonctionnalité. La partie nuit à loge une chambre à coucher. Une salle de bain vient compléter l’espace. L’appartement est doté du chauffage central et de la climatis...",https://www.mubawab-media.com/ad/8/283/774F/h/TxECvAMRb5kQFgPF-thumb_81757436.avif
Prix à consulter,ENNASR 2 à louer spacieux appt S3 Très lumineux,"Cité Ennasr 2, Ariana Ville","['170 m²', '5 Pièces', '3 Chambres', '2 Salles de bains']","['Terrasse', 'Garage', 'Ascenseur', 'Concierge', 'Climatisation', 'Chauffage central', 'Sécurité', 'Double vitrage', 'Cuisine équipée']","Ennasr 2 ; à Louer spacieux  appartement dans une résidence bien gardée composé de :
un salon salle à manger avec balcon
3 Chambres à coucher dont une avec dressing
un placard au couloir 
cuisine bien aménagée avec séchoir
Sdb
sde
chauffage central
climatisation 
place de parking au sous-sol 
contactez agence building négoce : 50151839",https://www.mubawab-media.com/ad/8/135/302F/h/photo_00_80202652.avif
1 200 TND,A louer appartement S1 à ennasr 2,"Cité Ennasr 2, Ariana Ville","['80 m²', '2 Pièces', '1 Chambre', '1 Salle de bain']","['Terrasse', 'Garage', 'Ascenseur', 'Concierge', 'Antenne parabolique', 'Climatisation', 'Chauffage central', 'Sécurité', 'Porte blindée', 'Cuisine équipée', 'Four', 'Internet']","L’agence immobilière Century 21 Karaouli vous propose à la location un appartement S1 situé à Ennasr.

Il se compose de :

- Un salon lumineux avec balcon

- Une cuisine équipée

- Une chambre à coucher avec dressing

- Une salle d’eau avec cabine de douche

Équipements :

- Climatisation

- Chauffage central

- Place de parking au sous-sol

 Pour plus d’informations ou pour organiser une visite, n’hésitez pas à nous contacter...",https://www.mubawab-media.com/ad/8/281/324F/h/1000025704_81735111.avif
1 800 TND,"Location d'un appartement à Cité Ennasr 1. 
Surface de 130 m...","Cité Ennasr 1, Ariana Ville","['130 m²', '3 Chambres', '1 Salle de bain']","['Terrasse', 'Garage', 'Ascenseur', 'Concierge', 'Chambre rangement', 'Meublé', 'Climatisation', 'Chauffage central', 'Sécurité', 'Cuisine équipée', 'Réfrigérateur', 'Four', 'TV', 'Machine à laver', 'Micro-ondes', 'Internet']","Agréable appartement à louer. Prix 1 800 TND. 3 chambres, 1 salle de bains, superficie 130 m². 3ème étage. Moins de 5 ans. Type de sol: Marbre. Résidence sécurisée et porte blindée. Le bien dispose également d'une antenne parabolique.

Cet appartement est à louer à Cité Ennasr 1. Résidence équipée d'un ascenseur. Vous profiterez également d'une belle terrasse. Confort et sécurité avec service de conciergerie et climatisation.

Cuisine entièrement...",https://www.mubawab-media.com/ad/8/281/287F/h/thumb_690636_property_large_81734722.avif
2 500 TND,Appartement à louer à Cité Ennasr 1.4 chambres agréables. Me...,"Cité Ennasr 1, Ariana Ville","['175 m²', '4 Chambres', '2 Salles de bains']","['Chambre rangement', 'Meublé', 'Climatisation', 'Chauffage central', 'Cuisine équipée', 'TV']","Appartement en location à saisir. Prix 2 500 TND. 4 chambres, 2 salles de bains, surface 175 m². 1er étage. Moins de 20 ans. Type de sol: Marbre. Bien meublé.

Cet appartement est proposé à la location à Cité Ennasr 1. Résidence équipée d'un ascenseur. Vous profiterez également d'une belle terrasse. Confort et sécurité avec service de conciergerie et climatisation.

Contactez-nous pour visiter cet appartement en location. Sécurité. Machine à lave...",https://www.mubawab-media.com/ad/8/280/204F/h/IMG_9993_81718418.avif
850 TND,Sympathique studio Nasser2,"Cité Ennasr 2, Ariana Ville","['50 m²', '1 Pièce', '1 Chambre', '1 Salle de bain']","['Garage', 'Ascenseur', 'Chauffage central', 'Four']","studio de villa s1 avec entrée indépendante, spacieux, lumineux et bien aéré, situé dans un quartier résidentiel très calme et sécurisé.
Le logement bénéficie d’une entrée indépendante, offrant confort et intimité.

composition :

grand salon

chambre à coucher avec dressing

cuisine indépendante

salle de bain

petite courette privative


confort & équipements :

climatisation

chauffage central

dressing intégré

bonne exposition lumineuse


lo...",https://www.mubawab-media.com/ad/8/246/729F/h/IMG_20251029_103931_81352350.avif
Prix à consulter,À louer s4 à Ennasr,"Cité Ennasr 2, Ariana Ville","['150 m²', '4 Pièces', '4 Chambres', '1 Salle de bain']","['Terrasse', 'Chambre rangement', 'Meublé', 'Antenne parabolique', 'Climatisation', 'Chauffage central', 'Sécurité', 'Cuisine équipée']","Agence Immobilière KCHAOU vous propose la location d’un Luxueux Appartement S4 avec une très bonne orientation au 4ème étage avec ascenseur dans une Résidence très bien située ; composé de : 

Un spacieux salon 

Un séjour

Une suite parentale

2 chambres à coucher 

SDB

Une chambre de service 

SDE

Cuisine installée et équipée avec plaque hotte four

Un séchoir 

Chauffage central

Parking sous-sol

Contactez Agence Immobilière KCHAOU au 55 52...",https://www.mubawab-media.com/ad/8/275/593F/h/wzvcJNSnGBNnBC4k-thumb_81667229.avif
800 TND,"Très bel appartement en location à Ariana.
Surface totale 60...","Ariana, Ariana Ville","['60 m²', '1 Pièce', '1 Chambre', '1 Salle de bain']","['Terrasse', 'Garage', 'Chauffage central']","Studio, entièrement, rénové et meublé cité Gazala, plus d’informations me contacter",https://www.mubawab-media.com/ad/8/278/061F/h/thumb_1232575_property_large_81699285.avif
